year,country,happiness_score,gdp_per_capita,social_support,health,freedom,trust,generosity,region
2017,Togo,3.49499988555908,0.305444717407227,0.431882530450821,0.247105568647385,0.38042613863945,0.0956650152802467,0.196896150708199,Sub-Saharan Africa
2017,Rwanda,3.47099995613098,0.368745893239975,0.945707023143768,0.326424807310104,0.581843852996826,0.455220013856888,0.252756029367447,Sub-Saharan Africa
2017,Syria,3.46199989318848,0.777153134346008,0.396102607250214,0.50053334236145,0.0815394446253777,0.151347130537033,0.493663728237152,Middle East and Northern Africa
2017,Tanzania,3.34899997711182,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.0660351067781448,0.354256361722946,Sub-Saharan Africa
2017,Burundi,2.90499997138977,0.091622568666935,0.629793584346771,0.151610791683197,0.0599007532000542,0.0841479450464249,0.204435184597969,Sub-Saharan Africa
2017,Central African Republic,2.69300007820129,0,0,0.0187726859003305,0.270842045545578,0.0565650761127472,0.280876487493515,Sub-Saharan Africa
2018,Finland,7.632,1.305,1.592,0.874,0.681,0.393,0.202,Western Europe
2018,Norway,7.594,1.456,1.582,0.861,0.686,0.34,0.286,Western Europe
2018,Denmark,7.555,1.351,1.59,0.868,0.683,0.408,0.284,Western Europe
2018,Iceland,7.495,1.343,1.644,0.914,0.677,0.138,0.353,Western Europe
2018,Switzerland,7.487,1.42,1.549,0.927,0.66,0.357,0.256,Western Europe
2018,Netherlands,7.441,1.361,1.488,0.878,0.638,0.295,0.333,Western Europe
2018,Canada,7.328,1.33,1.532,0.896,0.653,0.291,0.321,North America
2018,New Zealand,7.324,1.268,1.601,0.876,0.669,0.389,0.365,Australia and New Zealand
2018,Sweden,7.314,1.355,1.501,0.913,0.659,0.383,0.285,Western Europe
2018,Australia,7.272,1.34,1.573,0.91,0.647,0.302,0.361,Australia and New Zealand
2018,United Kingdom,7.19,1.244,1.433,0.888,0.464,0.082,0.262,Western Europe
2018,Austria,7.139,1.341,1.504,0.891,0.617,0.224,0.242,Western Europe
2018,Costa Rica,7.072,1.01,1.459,0.817,0.632,0.101,0.143,Latin America and Caribbean
2018,Ireland,6.977,1.448,1.583,0.876,0.614,0.306,0.307,Western Europe
2018,Germany,6.965,1.34,1.474,0.861,0.586,0.28,0.273,Western Europe
2018,Belgium,6.927,1.324,1.483,0.894,0.583,0.24,0.188,Western Europe
2018,Luxembourg,6.91,1.576,1.52,0.896,0.632,0.321,0.196,Western Europe
2018,United States,6.886,1.398,1.471,0.819,0.547,0.133,0.291,North America
2018,Israel,6.814,1.301,1.559,0.883,0.533,0.272,0.354,Middle East and Northern Africa
2018,United Arab Emirates,6.774,2.096,0.776,0.67,0.284,NA,0.186,Middle East and Northern Africa
2018,Czech Republic,6.711,1.233,1.489,0.854,0.543,0.034,0.064,Central and Eastern Europe
2018,Malta,6.627,1.27,1.525,0.884,0.645,0.142,0.376,Western Europe
2018,France,6.489,1.293,1.466,0.908,0.52,0.176,0.098,Western Europe
2018,Mexico,6.488,1.038,1.252,0.761,0.479,0.095,0.069,Latin America and Caribbean
2018,Chile,6.476,1.131,1.331,0.808,0.431,0.061,0.197,Latin America and Caribbean
2018,Taiwan,6.441,1.365,1.436,0.857,0.418,0.078,0.151,Eastern Asia
2018,Panama,6.43,1.112,1.438,0.759,0.597,0.063,0.125,Latin America and Caribbean
2018,Brazil,6.419,0.986,1.474,0.675,0.493,0.088,0.11,Latin America and Caribbean
2018,Argentina,6.388,1.073,1.468,0.744,0.57,0.054,0.062,Latin America and Caribbean
2018,Guatemala,6.382,0.781,1.268,0.608,0.604,0.071,0.179,Latin America and Caribbean
2018,Uruguay,6.379,1.093,1.459,0.771,0.625,0.155,0.13,Latin America and Caribbean
2018,Qatar,6.374,1.649,1.303,0.748,0.654,0.171,0.256,Middle East and Northern Africa
2018,Saudi Arabia,6.371,1.379,1.331,0.633,0.509,0.127,0.098,Middle East and Northern Africa
2018,Singapore,6.343,1.529,1.451,1.008,0.631,0.457,0.261,Southeastern Asia
2018,Malaysia,6.322,1.161,1.258,0.669,0.356,0.059,0.311,Southeastern Asia
2018,Spain,6.31,1.251,1.538,0.965,0.449,0.074,0.142,Western Europe
2018,Colombia,6.26,0.96,1.439,0.635,0.531,0.039,0.099,Latin America and Caribbean
2018,Trinidad & Tobago,6.192,1.223,1.492,0.564,0.575,0.019,0.171,NA
2018,Slovakia,6.173,1.21,1.537,0.776,0.354,0.014,0.118,Central and Eastern Europe
2018,El Salvador,6.167,0.806,1.231,0.639,0.461,0.082,0.065,Latin America and Caribbean
2018,Nicaragua,6.141,0.668,1.319,0.7,0.527,0.128,0.208,Latin America and Caribbean
2018,Poland,6.123,1.176,1.448,0.781,0.546,0.064,0.108,Central and Eastern Europe
2018,Bahrain,6.105,1.338,1.366,0.698,0.594,0.123,0.243,Middle East and Northern Africa
2018,Uzbekistan,6.096,0.719,1.584,0.605,0.724,0.259,0.328,Central and Eastern Europe
2018,Kuwait,6.083,1.474,1.301,0.675,0.554,0.106,0.167,Middle East and Northern Africa
2018,Thailand,6.072,1.016,1.417,0.707,0.637,0.029,0.364,Southeastern Asia
2018,Italy,6,1.264,1.501,0.946,0.281,0.028,0.137,Western Europe
2018,Ecuador,5.973,0.889,1.33,0.736,0.556,0.12,0.114,Latin America and Caribbean
2018,Belize,5.956,0.807,1.101,0.474,0.593,0.089,0.183,Latin America and Caribbean
2018,Lithuania,5.952,1.197,1.527,0.716,0.35,0.006,0.026,Central and Eastern Europe
2018,Slovenia,5.948,1.219,1.506,0.856,0.633,0.051,0.16,Central and Eastern Europe
2018,Romania,5.945,1.116,1.219,0.726,0.528,0.001,0.088,Central and Eastern Europe
2018,Latvia,5.933,1.148,1.454,0.671,0.363,0.066,0.092,Central and Eastern Europe
2018,Japan,5.915,1.294,1.462,0.988,0.553,0.15,0.079,Eastern Asia
2018,Mauritius,5.891,1.09,1.387,0.684,0.584,0.05,0.245,Sub-Saharan Africa
2018,Jamaica,5.89,0.819,1.493,0.693,0.575,0.031,0.096,Latin America and Caribbean
2018,South Korea,5.875,1.266,1.204,0.955,0.244,0.051,0.175,Eastern Asia
2018,Northern Cyprus,5.835,1.229,1.211,0.909,0.495,0.154,0.179,NA
2018,Russia,5.81,1.151,1.479,0.599,0.399,0.025,0.065,Central and Eastern Europe
2018,Kazakhstan,5.79,1.143,1.516,0.631,0.454,0.121,0.148,Central and Eastern Europe
2018,Cyprus,5.762,1.229,1.191,0.909,0.423,0.035,0.202,Western Europe
2018,Bolivia,5.752,0.751,1.223,0.508,0.606,0.054,0.141,Latin America and Caribbean
2018,Estonia,5.739,1.2,1.532,0.737,0.553,0.174,0.086,Central and Eastern Europe
2018,Paraguay,5.681,0.835,1.522,0.615,0.541,0.074,0.162,Latin America and Caribbean
2018,Peru,5.663,0.934,1.249,0.674,0.53,0.034,0.092,Latin America and Caribbean
2018,Kosovo,5.662,0.855,1.23,0.578,0.448,0.023,0.274,Central and Eastern Europe
2018,Moldova,5.64,0.657,1.301,0.62,0.232,0,0.171,Central and Eastern Europe
2018,Turkmenistan,5.636,1.016,1.533,0.517,0.417,0.037,0.199,Central and Eastern Europe
2018,Hungary,5.62,1.171,1.401,0.732,0.259,0.022,0.061,Central and Eastern Europe
2018,Libya,5.566,0.985,1.35,0.553,0.496,0.148,0.116,Middle East and Northern Africa
2018,Philippines,5.524,0.775,1.312,0.513,0.643,0.105,0.12,Southeastern Asia
2018,Honduras,5.504,0.62,1.205,0.622,0.459,0.074,0.197,Latin America and Caribbean
2018,Belarus,5.483,1.039,1.498,0.7,0.307,0.154,0.101,Central and Eastern Europe
2018,Turkey,5.483,1.148,1.38,0.686,0.324,0.109,0.106,Middle East and Northern Africa
2018,Pakistan,5.472,0.652,0.81,0.424,0.334,0.113,0.216,Southern Asia
2018,Hong Kong,5.43,1.405,1.29,1.03,0.524,0.291,0.246,Eastern Asia
2018,Portugal,5.41,1.188,1.429,0.884,0.562,0.017,0.055,Western Europe
2018,Serbia,5.398,0.975,1.369,0.685,0.288,0.043,0.134,Central and Eastern Europe
2018,Greece,5.358,1.154,1.202,0.879,0.131,0.044,0,Western Europe
2018,Lebanon,5.358,0.965,1.179,0.785,0.503,0.136,0.214,Middle East and Northern Africa
2018,Montenegro,5.347,1.017,1.279,0.729,0.259,0.081,0.111,Central and Eastern Europe
2018,Croatia,5.321,1.115,1.161,0.737,0.38,0.039,0.12,Central and Eastern Europe
2018,Dominican Republic,5.302,0.982,1.441,0.614,0.578,0.106,0.12,Latin America and Caribbean
2018,Algeria,5.295,0.979,1.154,0.687,0.077,0.135,0.055,Middle East and Northern Africa
2018,Morocco,5.254,0.779,0.797,0.669,0.46,0.074,0.026,Middle East and Northern Africa
2018,China,5.246,0.989,1.142,0.799,0.597,0.103,0.029,Eastern Asia
2018,Azerbaijan,5.201,1.024,1.161,0.603,0.43,0.176,0.031,Central and Eastern Europe
2018,Tajikistan,5.199,0.474,1.166,0.598,0.292,0.034,0.187,Central and Eastern Europe
2018,Macedonia,5.185,0.959,1.239,0.691,0.394,0.052,0.173,Central and Eastern Europe
2018,Jordan,5.161,0.822,1.265,0.645,0.468,0.134,0.13,Middle East and Northern Africa
2018,Nigeria,5.155,0.689,1.172,0.048,0.462,0.032,0.201,Sub-Saharan Africa
2018,Kyrgyzstan,5.131,0.53,1.416,0.594,0.54,0.035,0.281,Central and Eastern Europe
2018,Bosnia and Herzegovina,5.129,0.915,1.078,0.758,0.28,0,0.216,Central and Eastern Europe
2018,Mongolia,5.125,0.914,1.517,0.575,0.395,0.032,0.253,Eastern Asia
2018,Vietnam,5.103,0.715,1.365,0.702,0.618,0.079,0.177,Southeastern Asia
2018,Indonesia,5.093,0.899,1.215,0.522,0.538,0.018,0.484,Southeastern Asia
2018,Bhutan,5.082,0.796,1.335,0.527,0.541,0.171,0.364,Southern Asia
2018,Somalia,4.982,0,0.712,0.115,0.674,0.282,0.238,Sub-Saharan Africa
2018,Cameroon,4.975,0.535,0.891,0.182,0.454,0.043,0.183,Sub-Saharan Africa
2018,Bulgaria,4.933,1.054,1.515,0.712,0.359,0.009,0.064,Central and Eastern Europe
2018,Nepal,4.88,0.425,1.228,0.539,0.526,0.078,0.302,Southern Asia
2018,Venezuela,4.806,0.996,1.469,0.657,0.133,0.052,0.056,Latin America and Caribbean
2018,Gabon,4.758,1.036,1.164,0.404,0.356,0.052,0.032,Sub-Saharan Africa
2018,Palestinian Territories,4.743,0.642,1.217,0.602,0.266,0.076,0.086,Middle East and Northern Africa
2018,South Africa,4.724,0.94,1.41,0.33,0.516,0.056,0.103,Sub-Saharan Africa
2018,Iran,4.707,1.059,0.771,0.691,0.459,0.129,0.282,Middle East and Northern Africa
2018,Ivory Coast,4.671,0.541,0.872,0.08,0.467,0.103,0.146,Sub-Saharan Africa
2018,Ghana,4.657,0.592,0.896,0.337,0.499,0.029,0.212,Sub-Saharan Africa
2018,Senegal,4.631,0.429,1.117,0.433,0.406,0.082,0.138,Sub-Saharan Africa
2018,Laos,4.623,0.72,1.034,0.441,0.626,0.174,0.23,Southeastern Asia
2018,Tunisia,4.592,0.9,0.906,0.69,0.271,0.063,0.04,Middle East and Northern Africa
2018,Albania,4.586,0.916,0.817,0.79,0.419,0.032,0.149,Central and Eastern Europe
2018,Sierra Leone,4.571,0.256,0.813,0,0.355,0.053,0.238,Sub-Saharan Africa
2018,Congo (Brazzaville),4.559,0.682,0.811,0.343,0.514,0.077,0.091,Sub-Saharan Africa
2018,Bangladesh,4.5,0.532,0.85,0.579,0.58,0.144,0.153,Southern Asia
2018,Sri Lanka,4.471,0.918,1.314,0.672,0.585,0.05,0.307,Southern Asia
2018,Iraq,4.456,1.01,0.971,0.536,0.304,0.095,0.148,Middle East and Northern Africa
2018,Mali,4.447,0.37,1.233,0.152,0.367,0.056,0.139,Sub-Saharan Africa
2018,Namibia,4.441,0.874,1.281,0.365,0.519,0.064,0.051,Sub-Saharan Africa
2018,Cambodia,4.433,0.549,1.088,0.457,0.696,0.065,0.256,Southeastern Asia
2018,Burkina Faso,4.424,0.314,1.097,0.254,0.312,0.128,0.175,Sub-Saharan Africa
2018,Egypt,4.419,0.885,1.025,0.553,0.312,0.107,0.092,Middle East and Northern Africa
2018,Mozambique,4.417,0.198,0.902,0.173,0.531,0.158,0.206,Sub-Saharan Africa
2018,Kenya,4.41,0.493,1.048,0.454,0.504,0.055,0.352,Sub-Saharan Africa
2018,Zambia,4.377,0.562,1.047,0.295,0.503,0.082,0.221,Sub-Saharan Africa
2018,Mauritania,4.356,0.557,1.245,0.292,0.129,0.093,0.134,Sub-Saharan Africa
2018,Ethiopia,4.35,0.308,0.95,0.391,0.452,0.146,0.22,Sub-Saharan Africa
2018,Georgia,4.34,0.853,0.592,0.643,0.375,0.215,0.038,Central and Eastern Europe
2018,Armenia,4.321,0.816,0.99,0.666,0.26,0.028,0.077,Central and Eastern Europe
2018,Myanmar,4.308,0.682,1.174,0.429,0.58,0.178,0.598,Southeastern Asia
2018,Chad,4.301,0.358,0.907,0.053,0.189,0.06,0.181,Sub-Saharan Africa
2018,Congo (Kinshasa),4.245,0.069,1.136,0.204,0.312,0.052,0.197,Sub-Saharan Africa
2018,India,4.19,0.721,0.747,0.485,0.539,0.093,0.172,Southern Asia
2018,Niger,4.166,0.131,0.867,0.221,0.39,0.099,0.175,Sub-Saharan Africa
2018,Uganda,4.161,0.322,1.09,0.237,0.45,0.061,0.259,Sub-Saharan Africa
2018,Benin,4.141,0.378,0.372,0.24,0.44,0.067,0.163,Sub-Saharan Africa
2018,Sudan,4.139,0.605,1.24,0.312,0.016,0.082,0.134,Sub-Saharan Africa
2018,Ukraine,4.103,0.793,1.413,0.609,0.163,0.011,0.187,Central and Eastern Europe
2018,Togo,3.999,0.259,0.474,0.253,0.434,0.101,0.158,Sub-Saharan Africa
2018,Guinea,3.964,0.344,0.792,0.211,0.394,0.094,0.185,Sub-Saharan Africa
2018,Lesotho,3.808,0.472,1.215,0.079,0.423,0.112,0.116,Sub-Saharan Africa
2018,Angola,3.795,0.73,1.125,0.269,0,0.061,0.079,Sub-Saharan Africa
2018,Madagascar,3.774,0.262,0.908,0.402,0.221,0.049,0.155,Sub-Saharan Africa
2018,Zimbabwe,3.692,0.357,1.094,0.248,0.406,0.099,0.132,Sub-Saharan Africa
2018,Afghanistan,3.632,0.332,0.537,0.255,0.085,0.036,0.191,Southern Asia
2018,Botswana,3.59,1.017,1.174,0.417,0.557,0.092,0.042,Sub-Saharan Africa
2018,Malawi,3.587,0.186,0.541,0.306,0.531,0.08,0.21,Sub-Saharan Africa
2018,Haiti,3.582,0.315,0.714,0.289,0.025,0.104,0.392,Latin America and Caribbean
2018,Liberia,3.495,0.076,0.858,0.267,0.419,0.03,0.206,Sub-Saharan Africa
2018,Syria,3.462,0.689,0.382,0.539,0.088,0.144,0.376,Middle East and Northern Africa
2018,Rwanda,3.408,0.332,0.896,0.4,0.636,0.444,0.2,Sub-Saharan Africa
2018,Yemen,3.355,0.442,1.073,0.343,0.244,0.064,0.083,Middle East and Northern Africa
2018,Tanzania,3.303,0.455,0.991,0.381,0.481,0.097,0.27,Sub-Saharan Africa
2018,South Sudan,3.254,0.337,0.608,0.177,0.112,0.106,0.224,Sub-Saharan Africa
2018,Central African Republic,3.083,0.024,0,0.01,0.305,0.038,0.218,Sub-Saharan Africa
2018,Burundi,2.905,0.091,0.627,0.145,0.065,0.076,0.149,Sub-Saharan Africa
2019,Finland,7.769,1.34,1.587,0.986,0.596,0.393,0.153,Western Europe
2019,Denmark,7.6,1.383,1.573,0.996,0.592,0.41,0.252,Western Europe
2019,Norway,7.554,1.488,1.582,1.028,0.603,0.341,0.271,Western Europe
2019,Iceland,7.494,1.38,1.624,1.026,0.591,0.118,0.354,Western Europe
2019,Netherlands,7.488,1.396,1.522,0.999,0.557,0.298,0.322,Western Europe
2019,Switzerland,7.48,1.452,1.526,1.052,0.572,0.343,0.263,Western Europe
2019,Sweden,7.343,1.387,1.487,1.009,0.574,0.373,0.267,Western Europe
2019,New Zealand,7.307,1.303,1.557,1.026,0.585,0.38,0.33,Australia and New Zealand
2019,Canada,7.278,1.365,1.505,1.039,0.584,0.308,0.285,North America
2019,Austria,7.246,1.376,1.475,1.016,0.532,0.226,0.244,Western Europe
2019,Australia,7.228,1.372,1.548,1.036,0.557,0.29,0.332,Australia and New Zealand
2019,Costa Rica,7.167,1.034,1.441,0.963,0.558,0.093,0.144,Latin America and Caribbean
2019,Israel,7.139,1.276,1.455,1.029,0.371,0.082,0.261,Middle East and Northern Africa
2019,Luxembourg,7.09,1.609,1.479,1.012,0.526,0.316,0.194,Western Europe
2019,United Kingdom,7.054,1.333,1.538,0.996,0.45,0.278,0.348,Western Europe
2019,Ireland,7.021,1.499,1.553,0.999,0.516,0.31,0.298,Western Europe
2019,Germany,6.985,1.373,1.454,0.987,0.495,0.265,0.261,Western Europe
2019,Belgium,6.923,1.356,1.504,0.986,0.473,0.21,0.16,Western Europe
2019,United States,6.892,1.433,1.457,0.874,0.454,0.128,0.28,North America
2019,Czech Republic,6.852,1.269,1.487,0.92,0.457,0.036,0.046,Central and Eastern Europe
2019,United Arab Emirates,6.825,1.503,1.31,0.825,0.598,0.182,0.262,Middle East and Northern Africa
2019,Malta,6.726,1.3,1.52,0.999,0.564,0.151,0.375,Western Europe
2019,Mexico,6.595,1.07,1.323,0.861,0.433,0.073,0.074,Latin America and Caribbean
2019,France,6.592,1.324,1.472,1.045,0.436,0.183,0.111,Western Europe
2019,Taiwan,6.446,1.368,1.43,0.914,0.351,0.097,0.242,Eastern Asia
2019,Chile,6.444,1.159,1.369,0.92,0.357,0.056,0.187,Latin America and Caribbean
2019,Guatemala,6.436,0.8,1.269,0.746,0.535,0.078,0.175,Latin America and Caribbean
2019,Saudi Arabia,6.375,1.403,1.357,0.795,0.439,0.132,0.08,Middle East and Northern Africa
2019,Qatar,6.374,1.684,1.313,0.871,0.555,0.167,0.22,Middle East and Northern Africa
2019,Spain,6.354,1.286,1.484,1.062,0.362,0.079,0.153,Western Europe
2019,Panama,6.321,1.149,1.442,0.91,0.516,0.054,0.109,Latin America and Caribbean
2019,Brazil,6.3,1.004,1.439,0.802,0.39,0.086,0.099,Latin America and Caribbean
2019,Uruguay,6.293,1.124,1.465,0.891,0.523,0.15,0.127,Latin America and Caribbean
2019,Singapore,6.262,1.572,1.463,1.141,0.556,0.453,0.271,Southeastern Asia
2019,El Salvador,6.253,0.794,1.242,0.789,0.43,0.074,0.093,Latin America and Caribbean
2019,Italy,6.223,1.294,1.488,1.039,0.231,0.03,0.158,Western Europe
2019,Bahrain,6.199,1.362,1.368,0.871,0.536,0.11,0.255,Middle East and Northern Africa
2019,Slovakia,6.198,1.246,1.504,0.881,0.334,0.014,0.121,Central and Eastern Europe
2019,Trinidad & Tobago,6.192,1.231,1.477,0.713,0.489,0.016,0.185,NA
2019,Poland,6.182,1.206,1.438,0.884,0.483,0.05,0.117,Central and Eastern Europe
2019,Uzbekistan,6.174,0.745,1.529,0.756,0.631,0.24,0.322,Central and Eastern Europe
2019,Lithuania,6.149,1.238,1.515,0.818,0.291,0.042,0.043,Central and Eastern Europe
2019,Colombia,6.125,0.985,1.41,0.841,0.47,0.034,0.099,Latin America and Caribbean
2019,Slovenia,6.118,1.258,1.523,0.953,0.564,0.057,0.144,Central and Eastern Europe
2019,Nicaragua,6.105,0.694,1.325,0.835,0.435,0.127,0.2,Latin America and Caribbean
2019,Kosovo,6.1,0.882,1.232,0.758,0.489,0.006,0.262,Central and Eastern Europe
2019,Argentina,6.086,1.092,1.432,0.881,0.471,0.05,0.066,Latin America and Caribbean
2019,Romania,6.07,1.162,1.232,0.825,0.462,0.005,0.083,Central and Eastern Europe
2019,Cyprus,6.046,1.263,1.223,1.042,0.406,0.041,0.19,Western Europe
2019,Ecuador,6.028,0.912,1.312,0.868,0.498,0.087,0.126,Latin America and Caribbean
2019,Kuwait,6.021,1.5,1.319,0.808,0.493,0.097,0.142,Middle East and Northern Africa
2019,Thailand,6.008,1.05,1.409,0.828,0.557,0.028,0.359,Southeastern Asia
2019,Latvia,5.94,1.187,1.465,0.812,0.264,0.064,0.075,Central and Eastern Europe
2019,South Korea,5.895,1.301,1.219,1.036,0.159,0.056,0.175,Eastern Asia
2019,Estonia,5.893,1.237,1.528,0.874,0.495,0.161,0.103,Central and Eastern Europe
2019,Jamaica,5.89,0.831,1.478,0.831,0.49,0.028,0.107,Latin America and Caribbean
2019,Mauritius,5.888,1.12,1.402,0.798,0.498,0.06,0.215,Sub-Saharan Africa
2019,Japan,5.886,1.327,1.419,1.088,0.445,0.14,0.069,Eastern Asia
2019,Honduras,5.86,0.642,1.236,0.828,0.507,0.078,0.246,Latin America and Caribbean
2019,Kazakhstan,5.809,1.173,1.508,0.729,0.41,0.096,0.146,Central and Eastern Europe
2019,Bolivia,5.779,0.776,1.209,0.706,0.511,0.064,0.137,Latin America and Caribbean
2019,Hungary,5.758,1.201,1.41,0.828,0.199,0.02,0.081,Central and Eastern Europe
2019,Paraguay,5.743,0.855,1.475,0.777,0.514,0.08,0.184,Latin America and Caribbean
2019,Northern Cyprus,5.718,1.263,1.252,1.042,0.417,0.162,0.191,NA
2019,Peru,5.697,0.96,1.274,0.854,0.455,0.027,0.083,Latin America and Caribbean
2019,Portugal,5.693,1.221,1.431,0.999,0.508,0.025,0.047,Western Europe
2019,Pakistan,5.653,0.677,0.886,0.535,0.313,0.098,0.22,Southern Asia
2019,Russia,5.648,1.183,1.452,0.726,0.334,0.031,0.082,Central and Eastern Europe
2019,Philippines,5.631,0.807,1.293,0.657,0.558,0.107,0.117,Southeastern Asia
2019,Serbia,5.603,1.004,1.383,0.854,0.282,0.039,0.137,Central and Eastern Europe
2019,Moldova,5.529,0.685,1.328,0.739,0.245,0,0.181,Central and Eastern Europe
2019,Libya,5.525,1.044,1.303,0.673,0.416,0.152,0.133,Middle East and Northern Africa
2019,Montenegro,5.523,1.051,1.361,0.871,0.197,0.08,0.142,Central and Eastern Europe
2019,Tajikistan,5.467,0.493,1.098,0.718,0.389,0.144,0.23,Central and Eastern Europe
2019,Croatia,5.432,1.155,1.266,0.914,0.296,0.022,0.119,Central and Eastern Europe
2019,Hong Kong,5.43,1.438,1.277,1.122,0.44,0.287,0.258,Eastern Asia
2019,Dominican Republic,5.425,1.015,1.401,0.779,0.497,0.101,0.113,Latin America and Caribbean
2019,Bosnia and Herzegovina,5.386,0.945,1.212,0.845,0.212,0.006,0.263,Central and Eastern Europe
2019,Turkey,5.373,1.183,1.36,0.808,0.195,0.106,0.083,Middle East and Northern Africa
2019,Malaysia,5.339,1.221,1.171,0.828,0.508,0.024,0.26,Southeastern Asia
2019,Belarus,5.323,1.067,1.465,0.789,0.235,0.142,0.094,Central and Eastern Europe
2019,Greece,5.287,1.181,1.156,0.999,0.067,0.034,0,Western Europe
2019,Mongolia,5.285,0.948,1.531,0.667,0.317,0.038,0.235,Eastern Asia
2019,North Macedonia,5.274,0.983,1.294,0.838,0.345,0.034,0.185,NA
2019,Nigeria,5.265,0.696,1.111,0.245,0.426,0.041,0.215,Sub-Saharan Africa
2019,Kyrgyzstan,5.261,0.551,1.438,0.723,0.508,0.023,0.3,Central and Eastern Europe
2019,Turkmenistan,5.247,1.052,1.538,0.657,0.394,0.028,0.244,Central and Eastern Europe
2019,Algeria,5.211,1.002,1.16,0.785,0.086,0.114,0.073,Middle East and Northern Africa
2019,Morocco,5.208,0.801,0.782,0.782,0.418,0.076,0.036,Middle East and Northern Africa
2019,Azerbaijan,5.208,1.043,1.147,0.769,0.351,0.182,0.035,Central and Eastern Europe
2019,Lebanon,5.197,0.987,1.224,0.815,0.216,0.027,0.166,Middle East and Northern Africa
2019,Indonesia,5.192,0.931,1.203,0.66,0.491,0.028,0.498,Southeastern Asia
2019,China,5.191,1.029,1.125,0.893,0.521,0.1,0.058,Eastern Asia
2019,Vietnam,5.175,0.741,1.346,0.851,0.543,0.073,0.147,Southeastern Asia
2019,Bhutan,5.082,0.813,1.321,0.604,0.457,0.167,0.37,Southern Asia
2019,Cameroon,5.044,0.549,0.91,0.331,0.381,0.037,0.187,Sub-Saharan Africa
2019,Bulgaria,5.011,1.092,1.513,0.815,0.311,0.004,0.081,Central and Eastern Europe
2019,Ghana,4.996,0.611,0.868,0.486,0.381,0.04,0.245,Sub-Saharan Africa
2019,Ivory Coast,4.944,0.569,0.808,0.232,0.352,0.09,0.154,Sub-Saharan Africa
2019,Nepal,4.913,0.446,1.226,0.677,0.439,0.089,0.285,Southern Asia
2019,Jordan,4.906,0.837,1.225,0.815,0.383,0.13,0.11,Middle East and Northern Africa
2019,Benin,4.883,0.393,0.437,0.397,0.349,0.082,0.175,Sub-Saharan Africa
2019,Congo (Brazzaville),4.812,0.673,0.799,0.508,0.372,0.093,0.105,Sub-Saharan Africa
2019,Gabon,4.799,1.057,1.183,0.571,0.295,0.055,0.043,Sub-Saharan Africa
2019,Laos,4.796,0.764,1.03,0.551,0.547,0.164,0.266,Southeastern Asia
2019,South Africa,4.722,0.96,1.351,0.469,0.389,0.055,0.13,Sub-Saharan Africa
2019,Albania,4.719,0.947,0.848,0.874,0.383,0.027,0.178,Central and Eastern Europe
2019,Venezuela,4.707,0.96,1.427,0.805,0.154,0.047,0.064,Latin America and Caribbean
2019,Cambodia,4.7,0.574,1.122,0.637,0.609,0.062,0.232,Southeastern Asia
2019,Palestinian Territories,4.696,0.657,1.247,0.672,0.225,0.066,0.103,Middle East and Northern Africa
2019,Senegal,4.681,0.45,1.134,0.571,0.292,0.072,0.153,Sub-Saharan Africa
2019,Somalia,4.668,0,0.698,0.268,0.559,0.27,0.243,Sub-Saharan Africa
2019,Namibia,4.639,0.879,1.313,0.477,0.401,0.056,0.07,Sub-Saharan Africa
2019,Niger,4.628,0.138,0.774,0.366,0.318,0.102,0.188,Sub-Saharan Africa
2019,Burkina Faso,4.587,0.331,1.056,0.38,0.255,0.113,0.177,Sub-Saharan Africa
2019,Armenia,4.559,0.85,1.055,0.815,0.283,0.064,0.095,Central and Eastern Europe
2019,Iran,4.548,1.1,0.842,0.785,0.305,0.125,0.27,Middle East and Northern Africa
2019,Guinea,4.534,0.38,0.829,0.375,0.332,0.086,0.207,Sub-Saharan Africa
2019,Georgia,4.519,0.886,0.666,0.752,0.346,0.164,0.043,Central and Eastern Europe
2019,Gambia,4.516,0.308,0.939,0.428,0.382,0.167,0.269,NA
2019,Kenya,4.509,0.512,0.983,0.581,0.431,0.053,0.372,Sub-Saharan Africa
2019,Mauritania,4.49,0.57,1.167,0.489,0.066,0.088,0.106,Sub-Saharan Africa
2019,Mozambique,4.466,0.204,0.986,0.39,0.494,0.138,0.197,Sub-Saharan Africa
2019,Tunisia,4.461,0.921,1,0.815,0.167,0.055,0.059,Middle East and Northern Africa
2019,Bangladesh,4.456,0.562,0.928,0.723,0.527,0.143,0.166,Southern Asia
2019,Iraq,4.437,1.043,0.98,0.574,0.241,0.089,0.148,Middle East and Northern Africa
2019,Congo (Kinshasa),4.418,0.094,1.125,0.357,0.269,0.053,0.212,Sub-Saharan Africa
2019,Mali,4.39,0.385,1.105,0.308,0.327,0.052,0.153,Sub-Saharan Africa
2019,Sierra Leone,4.374,0.268,0.841,0.242,0.309,0.045,0.252,Sub-Saharan Africa
2019,Sri Lanka,4.366,0.949,1.265,0.831,0.47,0.047,0.244,Southern Asia
2019,Myanmar,4.36,0.71,1.181,0.555,0.525,0.172,0.566,Southeastern Asia
2019,Chad,4.35,0.35,0.766,0.192,0.174,0.078,0.198,Sub-Saharan Africa
2019,Ukraine,4.332,0.82,1.39,0.739,0.178,0.01,0.187,Central and Eastern Europe
2019,Ethiopia,4.286,0.336,1.033,0.532,0.344,0.1,0.209,Sub-Saharan Africa
